,Year,Institution_ID,Source_ID,Variant_Label,Experiment_ID,Annual_Mean_Temp
160,2060,MOHC,ACCESS1-3,r1i1p1,rcp85,17.0272304972956
161,2061,MOHC,ACCESS1-3,r1i1p1,rcp85,17.063789386530992
162,2062,MOHC,ACCESS1-3,r1i1p1,rcp85,17.080869756480936
163,2063,MOHC,ACCESS1-3,r1i1p1,rcp85,17.023197990100496
164,2064,MOHC,ACCESS1-3,r1i1p1,rcp85,17.062954103166607
165,2065,MOHC,ACCESS1-3,r1i1p1,rcp85,17.145879146939052
166,2066,MOHC,ACCESS1-3,r1i1p1,rcp85,17.14930965410351
167,2067,MOHC,ACCESS1-3,r1i1p1,rcp85,17.185378815970576
168,2068,MOHC,ACCESS1-3,r1i1p1,rcp85,17.287949192822897
169,2069,MOHC,ACCESS1-3,r1i1p1,rcp85,17.356779550964664
170,2070,MOHC,ACCESS1-3,r1i1p1,rcp85,17.527710451832302
171,2071,MOHC,ACCESS1-3,r1i1p1,rcp85,17.562369461280596
172,2072,MOHC,ACCESS1-3,r1i1p1,rcp85,17.576032574868208
173,2073,MOHC,ACCESS1-3,r1i1p1,rcp85,17.760523993494335
174,2074,MOHC,ACCESS1-3,r1i1p1,rcp85,17.795602573997293
175,2075,MOHC,ACCESS1-3,r1i1p1,rcp85,17.722500932055222
176,2076,MOHC,ACCESS1-3,r1i1p1,rcp85,17.889314639427905
177,2077,MOHC,ACCESS1-3,r1i1p1,rcp85,17.855058615251018
178,2078,MOHC,ACCESS1-3,r1i1p1,rcp85,17.87730698550835
179,2079,MOHC,ACCESS1-3,r1i1p1,rcp85,17.809970121541852
180,2080,MOHC,ACCESS1-3,r1i1p1,rcp85,18.005255156336744
181,2081,MOHC,ACCESS1-3,r1i1p1,rcp85,17.97732089858173
182,2082,MOHC,ACCESS1-3,r1i1p1,rcp85,18.014405175881546
183,2083,MOHC,ACCESS1-3,r1i1p1,rcp85,18.065684517732397
184,2084,MOHC,ACCESS1-3,r1i1p1,rcp85,17.978634786816436
185,2085,MOHC,ACCESS1-3,r1i1p1,rcp85,18.183065502428693
186,2086,MOHC,ACCESS1-3,r1i1p1,rcp85,18.068645377238088
187,2087,MOHC,ACCESS1-3,r1i1p1,rcp85,18.124534716351707
188,2088,MOHC,ACCESS1-3,r1i1p1,rcp85,18.37146497537095
189,2089,MOHC,ACCESS1-3,r1i1p1,rcp85,18.30021196610066
190,2090,MOHC,ACCESS1-3,r1i1p1,rcp85,18.411951864300274
191,2091,MOHC,ACCESS1-3,r1i1p1,rcp85,18.460174438304346
192,2092,MOHC,ACCESS1-3,r1i1p1,rcp85,18.432686517985612
193,2093,MOHC,ACCESS1-3,r1i1p1,rcp85,18.60877642832615
194,2094,MOHC,ACCESS1-3,r1i1p1,rcp85,18.587862460838632
195,2095,MOHC,ACCESS1-3,r1i1p1,rcp85,18.65261073636153
196,2096,MOHC,ACCESS1-3,r1i1p1,rcp85,18.823248590111742
197,2097,MOHC,ACCESS1-3,r1i1p1,rcp85,18.663645652042675
198,2098,MOHC,ACCESS1-3,r1i1p1,rcp85,18.651113145319318
199,2099,MOHC,ACCESS1-3,r1i1p1,rcp85,19.003718575652105
0,1900,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.611204946887732
1,1901,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.74998239638895
2,1902,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.778225677473218
3,1903,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.623313448456386
4,1904,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.551289267006387
5,1905,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.576828015301556
6,1906,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.645890349629488
7,1907,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.553401117886182
8,1908,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.476959868680789
9,1909,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.524732534890234
10,1910,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.604001235012653
11,1911,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.620307358532571
12,1912,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.686895538275001
13,1913,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.679553623078043
14,1914,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.790128371771415
15,1915,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.704714580044486
16,1916,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.480436643291467
17,1917,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.527320727401568
18,1918,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.598444851271077
19,1919,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.721290957888463
20,1920,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.900596381736968
21,1921,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.836152290531823
22,1922,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.855120211704117
23,1923,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.785688909413713
24,1924,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.891037047673152
25,1925,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.903830512568431
26,1926,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.941825944541705
27,1927,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.910000293398573
28,1928,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.942952791425979
29,1929,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.889895890883807
30,1930,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.947798200832239
31,1931,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.834979640532486
32,1932,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.771270804356192
33,1933,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.798552803089068
34,1934,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.824060531205404
35,1935,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.916334100530877
36,1936,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.781255816865226
37,1937,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.721122759536058
38,1938,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.843517778214121
39,1939,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.954023951167896
40,1940,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.816528421365005
41,1941,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.824900365481028
42,1942,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.767584688189928
43,1943,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.792489182710872
44,1944,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.9370098868619
45,1945,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.938430531744844
46,1946,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.965532733423208
47,1947,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.928820191859634
48,1948,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.898158464660385
49,1949,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.967669387229227
50,1950,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.855197005349984
51,1951,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.826898264249188
52,1952,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.92139160673135
53,1953,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.064014770536202
54,1954,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.037125836242671
55,1955,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.960851950300954
56,1956,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.994522006022414
57,1957,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.955294646101905
58,1958,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.011334673823816
59,1959,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.866329003846369
60,1960,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.869992973145935
61,1961,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.048055146077933
62,1962,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.157757793418858
63,1963,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.943070973746517
64,1964,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.68811471446937
65,1965,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.542826507807325
66,1966,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.77216418865921
67,1967,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.98189163161254
68,1968,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.981774731076305
69,1969,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.944674311136142
70,1970,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.000394498979448
71,1971,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.05915730338688
72,1972,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.188937038988806
73,1973,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.10087050060883
74,1974,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.129922156158218
75,1975,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.298637531528774
76,1976,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.082998162649085
77,1977,MOHC,MPI-ESM-MR,r1i1p1,rcp85,13.943594227351179
78,1978,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.127622296711385
79,1979,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.059675667106847
80,1980,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.121479467428728
81,1981,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.184191130379695
82,1982,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.163220577213792
83,1983,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.023489437183803
84,1984,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.068812465301685
85,1985,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.19765850996761
86,1986,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.185411726804402
87,1987,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.222445553765231
88,1988,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.193342490485433
89,1989,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.395538470541917
90,1990,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.491380228608852
91,1991,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.468029060520692
92,1992,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.216307465271173
93,1993,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.295131122406701
94,1994,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.374147798808922
95,1995,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.383109521608981
96,1996,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.486036600522079
97,1997,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.71383536920932
98,1998,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.58214691435405
99,1999,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.617016862462606
100,2000,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.694932744198658
101,2001,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.754448641140181
102,2002,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.721419568772504
103,2003,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.636386858529171
104,2004,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.68168231811275
105,2005,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.69156385170723
106,2006,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.809432187359675
107,2007,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.700073503323871
108,2008,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.67971242427229
109,2009,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.77600021511081
110,2010,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.703975266119855
111,2011,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.74298582001857
112,2012,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.880667064390707
113,2013,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.854186574012317
114,2014,MOHC,MPI-ESM-MR,r1i1p1,rcp85,14.979544355357723
115,2015,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.002901765747112
116,2016,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.114025285556549
117,2017,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.315191987011529
118,2018,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.087567479907479
119,2019,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.000413624149578
120,2020,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.041422619133863
121,2021,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.184029832899276
122,2022,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.33891224361369
123,2023,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.258260698691666
124,2024,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.248051958631756
125,2025,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.103383293222388
126,2026,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.237554357158444
127,2027,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.370771421249414
128,2028,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.336887227360416
129,2029,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.510741501940968
130,2030,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.422465673839021
131,2031,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.274865710731744
132,2032,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.443418986281747
133,2033,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.417472268527765
134,2034,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.35086338380331
135,2035,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.376547125725757
136,2036,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.447439115748582
137,2037,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.451837493712127
138,2038,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.435352079297132
139,2039,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.5716538224599
140,2040,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.694659765783697
141,2041,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.736684055594985
142,2042,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.795178931514146
143,2043,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.819670171644361
144,2044,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.001021215583865
145,2045,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.950116897984609
146,2046,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.92209406761806
147,2047,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.823916833308026
148,2048,MOHC,MPI-ESM-MR,r1i1p1,rcp85,15.820217889987683
149,2049,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.009832054885678
150,2050,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.10999495586361
151,2051,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.12545745644241
152,2052,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.186853965933185
153,2053,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.449469947860248
154,2054,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.373364304448785
155,2055,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.22240056389447
156,2056,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.308120088485726
157,2057,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.368366699280298
158,2058,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.460918777147725
159,2059,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.762351275789324
160,2060,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.688453332978096
161,2061,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.52845520733061
162,2062,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.90223923675373
163,2063,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.92075143271623
164,2064,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.82430330852057
165,2065,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.775857114297374
166,2066,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.959161544597062
167,2067,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.932785469786552
168,2068,MOHC,MPI-ESM-MR,r1i1p1,rcp85,16.76241410956836
169,2069,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.10283886405507
170,2070,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.109392144041536
171,2071,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.204454547353578
172,2072,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.215931106727762
173,2073,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.227023087941408
174,2074,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.32203304261476
175,2075,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.36389324308005
176,2076,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.255468992438924
177,2077,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.48919860736264
178,2078,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.626399058664507
179,2079,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.559414120892754
180,2080,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.33391394440012
181,2081,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.492427628042872
182,2082,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.62068138108867
183,2083,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.492735240258202
184,2084,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.497912791014674
185,2085,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.68187278180162
186,2086,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.790583605823546
187,2087,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.911851855701936
188,2088,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.761293949765943
189,2089,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.82960965625271
190,2090,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.982563865022488
191,2091,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.23916882987821
192,2092,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.240531346324953
193,2093,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.06017989445744
194,2094,MOHC,MPI-ESM-MR,r1i1p1,rcp85,17.984875362283415
195,2095,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.032239283078685
196,2096,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.296423425298048
197,2097,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.588701038053703
198,2098,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.78346825762046
199,2099,MOHC,MPI-ESM-MR,r1i1p1,rcp85,18.594896266954752
0,1900,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.237743817093895
1,1901,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.209051839537858
2,1902,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.2024681577134
3,1903,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.070872166399626
4,1904,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.084161144862561
5,1905,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.267752133331685
6,1906,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.315204820967288
7,1907,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.220973434558621
8,1908,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.194651568372407
9,1909,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.199673221172718
10,1910,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.189477583852664
11,1911,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.29843958162951
12,1912,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.253319722711858
13,1913,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.152482444253662
14,1914,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.209577558073901
15,1915,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.253391449503779
16,1916,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.267535405316382
17,1917,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.215804794477092
18,1918,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.230788316990202
19,1919,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.40780637181836
20,1920,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.273563882092013
21,1921,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.220166552053874
22,1922,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.277345947211556
23,1923,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.14170338407448
24,1924,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.09839814100774
25,1925,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.223044042001952
26,1926,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.18751294878428
27,1927,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.225401283224286
28,1928,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.374169627202003
29,1929,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.249288272076585
30,1930,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.353871339667707
31,1931,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.291269733390031
32,1932,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.38916098225324
33,1933,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.551870827467852
34,1934,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.223230737596777
35,1935,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.278929657483529
36,1936,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.240278143410228
37,1937,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.273096717513148
38,1938,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.358051428262975
39,1939,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.20990731249023
40,1940,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.221015302253699
41,1941,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.32481474553599
42,1942,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.428999709898143
43,1943,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.365368975499266
44,1944,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.326974373271105
45,1945,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.355281665506881
46,1946,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.41908178717595
47,1947,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.414389834312637
48,1948,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.325465117138178
49,1949,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.243910593302495
50,1950,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.252700436632992
51,1951,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.239532062627843
52,1952,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.149256676823745
53,1953,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.216220802282002
54,1954,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.35959996155816
55,1955,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.287296394960487
56,1956,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.352369430303298
57,1957,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.327767087298819
58,1958,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.438224565429948
59,1959,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.306811161994133
60,1960,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.049697765478486
61,1961,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.128525280273209
62,1962,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.195457851952545
63,1963,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.059898170792891
64,1964,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.052170142949395
65,1965,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.937712613839928
66,1966,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.960475337793403
67,1967,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.096251022304765
68,1968,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.057726130711275
69,1969,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.901004994797743
70,1970,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.883478605187213
71,1971,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.828518344115054
72,1972,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.851015743522337
73,1973,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.930549206752682
74,1974,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.868343432752992
75,1975,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.957809963005756
76,1976,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.907028310374168
77,1977,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,13.997400685386994
78,1978,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.22631689566279
79,1979,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.210726963861285
80,1980,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.190817630961952
81,1981,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.21292234687963
82,1982,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.22296195311398
83,1983,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.135768360961961
84,1984,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.277562448820902
85,1985,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.312371938781267
86,1986,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.21073321273039
87,1987,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.30228757534224
88,1988,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.281347045757778
89,1989,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.496071384977535
90,1990,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.55109270381426
91,1991,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.404982523318791
92,1992,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.226474567529229
93,1993,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.298302205274231
94,1994,MOHC,HadGEM3-GC3.05,r001i1p02491,rcp85,14.352055110863388
